sid,freq
11500,70
24767,70
23395,70
27273,70
9622,69
1351,69
9417,69
5813,69
14464,69
2922,69
29280,69
11783,69
29523,69
5425,69
17273,69
14917,69
5840,69
29888,69
14600,69
22342,69
25282,69
14212,69
20066,69
521,69
1454,69
4685,69
4719,69
32156,69
19478,69
2133,69
28389,69
29821,69
22314,69
15798,69
28470,69
25062,69
7704,69
11925,69
3997,69
27115,69
32528,69
2725,69
18384,69
24971,69
4390,69
7435,69
28005,69
25030,69
22194,69
34231,69
18875,69
25242,69
23496,69
23083,69
17664,69
16551,69
11882,69
12474,69
32074,69
21281,69
34027,69
29142,69
2503,69
30465,69
32805,69
21156,69
29772,69
13292,69
28282,69
15271,69
14859,69
27153,69
3774,69
7964,69
24518,69
15106,69
29384,69
27613,69
15925,69
22563,69
7796,69
20224,68
23182,68
817,68
31168,68
24202,68
27439,68
14881,68
30988,68
32111,68
31932,68
13664,68
8116,68
25263,68
11524,68
17619,68
20686,68
9509,68
9271,68
12377,68
6698,68
34601,68
33522,68
10650,68
9357,68
26404,68
2923,68
941,68
12650,68
12168,68
16498,68
19998,68
13146,68
4467,68
29319,68
16411,68
29164,68
13571,68
9644,68
30986,68
10060,68
13218,68
15881,68
33313,68
5554,68
18143,68
9057,68
22515,68
13616,68
19777,68
23400,68
34466,68
31286,68
14346,68
3164,68
4634,68
31337,68
4457,68
2836,68
31052,67
24509,67
29444,67
12173,67
4339,67
18463,67
22312,67
4810,67
4253,67
17542,67
26022,67
32854,67
34125,67
10509,67
18278,67
10263,67
1520,67
32422,67
27909,67
26814,67
11136,67
13721,67
21665,67
21424,67
4968,67
5265,67
13839,67
21470,67
25773,67
31167,67
32553,67
22172,67
32109,67
32888,67
3021,67
21819,67
19830,67
23489,67
23386,67
27274,67
7232,67
19732,67
31180,67
12482,67
29228,67
5071,67
6428,67
16987,67
2532,67
303,67
8074,67
1282,67
14752,67
32059,67
21656,67
2975,67
7958,67
2636,67
26374,67
30390,67
17941,67
4104,67
11933,67
17271,67
33664,67
20471,67
34492,67
31896,67
10788,66
12288,66
33634,66
32803,66
19066,66
1936,66
28545,66
5318,66
8080,66
26304,66
32472,66
12933,66
34482,66
29339,66
15614,66
33995,66
33836,66
5630,66
16420,66
7397,66
5951,66
15952,66
2264,66
14680,66
14090,66
14725,66
30166,66
20691,66
3208,66
33785,66
12830,66
23764,66
4143,66
10284,66
31217,66
25825,66
24990,66
28902,66
17254,66
6616,66
33759,66
19120,66
17095,66
3713,66
19621,66
17086,66
18684,66
4076,66
23925,66
25702,66
8488,66
14354,66
27458,66
16385,66
27676,66
6654,66
8286,66
15078,66
18172,66
1163,66
13633,66
29038,66
32554,66
3023,66
33673,66
34107,66
17364,65
5861,65
7501,65
22627,65
1669,65
15077,65
9061,65
9617,65
6720,65
15481,65
23458,65
21401,65
31088,65
29544,65
27216,65
28015,65
29657,65
5874,65
4956,65
12373,65
4025,65
15215,65
22319,65
12009,65
21663,65
21533,65
1982,65
23714,65
29525,65
28511,65
23154,65
18790,65
17791,65
3855,65
21298,65
6348,65
34127,65
28344,65
26277,65
27391,65
5677,65
26842,65
25521,65
16081,65
17181,65
21217,65
7681,65
22701,65
13228,65
26762,65
10888,65
27695,65
20331,65
2377,65
31874,65
28086,65
6914,65
15953,65
751,65
6162,65
21103,65
1277,65
32887,65
23888,65
25028,64
30325,64
27314,64
29047,64
12067,64
1223,64
18845,64
32201,64
30644,64
19945,64
4714,64
30249,64
18976,64
21445,64
230,64
294,64
26490,64
7614,64
34413,64
15021,64
4148,64
3535,64
18390,64
16700,64
27665,64
12052,64
15715,64
8740,64
7440,64
29017,64
10877,64
31054,64
27817,64
1898,64
1129,64
27056,64
27717,64
14430,64
32061,64
4978,64
32110,64
25286,64
29976,64
17640,64
9789,64
24262,64
8180,64
33645,64
15605,64
34048,64
14073,64
2346,64
7703,64
30914,64
24981,64
13553,64
3386,64
10124,64
30757,64
27269,64
24390,64
20675,64
17570,64
8409,64
3538,64
24476,64
9038,64
17838,64
32799,64
1779,64
26488,64
18816,64
17513,64
999,64
24702,64
30421,64
19178,64
8889,64
22100,63
8741,63
27184,63
1746,63
25826,63
11830,63
32295,63
13214,63
3412,63
34065,63
7353,63
14054,63
9489,63
33672,63
12438,63
13384,63
14558,63
14994,63
28523,63
25665,63
14091,63
34589,63
25438,63
33565,63
18267,63
16668,63
8228,63
7085,63
18647,63
19257,63
33090,63
5588,63
6694,63
27593,63
31067,63
346,63
26152,63
28055,63
26469,63
22586,63
2270,63
6646,63
19115,63
10991,63
3806,63
11246,63
7224,63
25021,63
18395,63
27631,63
5635,63
3170,63
25278,63
10180,63
20954,63
3775,63
11899,63
11125,63
29594,63
19693,63
32564,63
6268,63
30541,63
33233,63
18986,63
19323,63
716,63
18004,63
31840,63
15512,63
32520,63
12788,63
15969,63
17679,63
13313,63
26978,63
17555,63
11225,63
30402,63
1314,63
23707,63
10861,63
7788,62
20490,62
33525,62
20600,62
15531,62
19538,62
31509,62
20767,62
23550,62
34359,62
24985,62
7957,62
22632,62
31967,62
10044,62
4828,62
26042,62
6189,62
5077,62
32816,62
4510,62
13419,62
18387,62
6805,62
10838,62
10229,62
32379,62
12397,62
20269,62
20348,62
30237,62
22158,62
2752,62
21522,62
32985,62
1031,62
23935,62
4671,62
26551,62
31671,62
21487,62
15535,62
12192,62
29211,62
27416,62
17794,62
16396,62
26507,62
4778,62
8706,62
28208,62
15043,62
13613,62
31876,62
26516,62
9897,62
30150,62
12526,62
27539,62
19568,62
24282,62
21189,62
4635,62
22755,62
14290,62
27719,62
32042,62
14778,62
22299,62
2629,62
14393,62
5142,62
23757,62
30756,62
1022,62
31493,62
26612,62
22590,62
17194,62
20513,62
11115,62
21542,62
18479,62
26534,62
21437,62
18238,62
15299,61
7605,61
11768,61
22026,61
25542,61
18717,61
17594,61
2841,61
16257,61
11189,61
2440,61
32560,61
1565,61
21326,61
3975,61
8132,61
3864,61
33551,61
1708,61
14150,61
20244,61
2590,61
1320,61
10257,61
31269,61
20319,61
13289,61
12331,61
16635,61
18386,61
9368,61
12446,61
1920,61
24503,61
20734,61
2118,61
2444,61
18265,61
27404,61
22220,61
16820,61
27606,61
4064,61
14669,61
20096,61
30628,61
16951,61
30594,61
16220,61
33418,61
17539,61
11081,61
16484,61
25517,61
6860,61
4744,61
897,61
22561,61
5194,61
14888,61
16738,61
3057,61
32987,61
19699,61
24267,61
20473,61
11928,61
15372,61
12494,61
10070,61
6148,61
30115,61
7666,61
22534,61
13970,61
14922,61
15748,61
25691,61
16947,61
21675,61
32918,61
2776,61
7040,61
6483,61
9162,61
17076,61
33168,61
22794,60
20263,60
22460,60
2724,60
21330,60
12441,60
33715,60
33975,60
6586,60
2852,60
7804,60
15326,60
1923,60
17798,60
2324,60
30840,60
32285,60
24331,60
24924,60
9277,60
32638,60
10756,60
1300,60
7306,60
23179,60
16815,60
22695,60
23432,60
3103,60
7462,60
19606,60
18234,60
1076,60
11856,60
12724,60
12185,60
9022,60
22217,60
22577,60
31711,60
14722,60
29549,60
3768,60
193,60
4918,60
15549,60
25919,60
22615,60
19964,60
23167,60
2450,60
9896,60
23992,60
16941,60
20366,60
5899,60
29364,60
15879,60
549,60
17052,60
3437,60
11893,60
15875,60
13342,60
11502,60
5402,60
859,60
9846,60
7168,60
32068,60
11118,60
32174,60
5102,60
22980,60
17012,60
33613,60
32891,60
30182,59
17151,59
8446,59
32418,59
26279,59
25215,59
7880,59
11200,59
1533,59
7504,59
7227,59
14706,59
25541,59
34260,59
19129,59
8321,59
20787,59
471,59
2779,59
31185,59
26992,59
13011,59
31486,59
28111,59
4542,59
4529,59
34486,59
3421,59
12226,59
8407,59
31074,59
689,59
7042,59
32739,59
9565,59
990,59
19847,59
862,59
5174,59
27258,59
27023,59
12573,59
31914,59
17922,59
19239,59
27533,59
7697,59
800,59
18860,59
19181,59
27986,59
22170,59
524,59
33013,59
20345,59
7459,59
3087,59
9202,59
17391,59
15098,59
29683,59
7221,59
28240,59
19131,59
4353,59
1994,59
24898,59
9309,59
11908,59
13361,59
14131,59
18167,59
25508,59
33536,59
21177,59
19632,58
26314,58
1621,58
6029,58
10433,58
18643,58
33385,58
27902,58
20026,58
32715,58
19718,58
11283,58
16971,58
21999,58
22676,58
2427,58
27480,58
22538,58
31232,58
24583,58
16344,58
13947,58
24680,58
23558,58
34526,58
29791,58
32724,58
21611,58
5731,58
33424,58
30176,58
33691,58
24865,58
22948,58
23089,58
6306,58
22445,58
2200,58
12387,58
17383,58
23382,58
28431,58
1687,58
8621,58
26998,58
29150,58
24337,58
2918,58
23678,58
34362,58
16086,58
33328,58
30010,58
2050,58
24435,58
6631,58
20998,58
34082,58
10684,58
20748,58
3155,58
25078,58
24502,58
17742,58
30857,58
1012,58
13029,58
29859,58
8976,58
17787,58
30622,58
21269,58
28811,58
20663,58
13374,58
23150,58
15717,58
27283,58
9459,58
23910,58
22112,57
15523,57
31358,57
17167,57
28597,57
27707,57
15590,57
24406,57
22745,57
13364,57
20883,57
19463,57
19366,57
21266,57
13627,57
26659,57
30034,57
33203,57
3500,57
31801,57
16897,57
7175,57
15395,57
21426,57
4533,57
26478,57
7844,57
1051,57
13617,57
23383,57
19729,57
4553,57
636,57
21570,57
13888,57
23645,57
25855,57
23211,57
26511,57
29759,57
10837,57
14954,57
33952,57
28734,57
30679,57
11368,57
33389,57
12862,57
18623,57
6476,57
27485,57
26826,57
33254,57
808,57
25944,57
18353,57
15567,57
14431,57
90,57
1585,57
9727,57
470,57
13967,57
24508,57
24448,57
30974,57
12236,57
8622,57
8284,57
19241,57
7875,57
223,57
32203,57
23403,57
22394,57
5008,57
32364,57
15378,57
26559,57
9164,57
23352,57
19052,57
30847,57
19760,57
7202,56
33710,56
25608,56
7470,56
10178,56
10191,56
30412,56
29932,56
32655,56
19890,56
18557,56
7725,56
14458,56
4325,56
32184,56
25203,56
21109,56
625,56
13115,56
396,56
13068,56
1572,56
18240,56
30316,56
5164,56
18605,56
11145,56
16739,56
28632,56
23322,56
1092,56
34406,56
9653,56
4454,56
1079,56
17623,56
11724,56
26234,56
6194,56
10970,56
16421,56
18205,56
27515,56
5488,56
8582,56
24846,56
24666,56
24409,56
2472,56
10658,56
22351,56
6692,56
18958,56
14891,56
20587,56
14162,56
15343,56
3616,56
17903,56
15126,56
22389,56
18461,56
13544,56
17270,56
33070,56
28757,56
30431,56
21416,56
24671,56
6895,56
24464,56
9574,56
9241,56
28196,56
7712,56
7672,56
4265,56
14304,56
17826,56
20797,56
15208,56
2469,56
32104,56
21121,56
2893,56
6787,56
27357,56
630,56
33904,56
31544,56
5232,55
19157,55
15076,55
21915,55
32902,55
30146,55
7482,55
3510,55
3296,55
27183,55
29244,55
13366,55
8557,55
8760,55
5808,55
22760,55
18640,55
22804,55
32020,55
6706,55
18787,55
2753,55
9291,55
25673,55
2775,55
5889,55
13454,55
11027,55
19400,55
32525,55
18102,55
10730,55
10487,55
448,55
13001,55
1554,55
7673,55
24228,55
10589,55
24271,55
29889,55
18188,55
31969,55
12303,55
31879,55
6998,55
27450,55
13955,55
17327,55
702,55
19038,55
1224,55
14832,55
13567,55
20628,55
12321,55
11121,55
758,55
14636,55
22713,55
18032,55
18626,55
18777,55
31305,55
24126,55
33862,55
9516,55
7916,55
26722,55
9520,55
19247,55
27494,55
22424,55
28499,55
19813,55
26093,55
25952,55
14759,55
14681,55
9425,55
30320,55
9483,55
29128,55
32223,55
3162,55
13577,55
603,55
1075,55
25052,55
13148,55
17294,55
26181,55
31108,55
7798,55
4218,55
18533,55
11567,55
14807,55
22710,55
17204,55
5104,54
2242,54
25446,54
26008,54
66,54
7837,54
1945,54
1540,54
30689,54
25697,54
1241,54
24175,54
24980,54
28000,54
196,54
5148,54
12896,54
27826,54
287,54
34085,54
25969,54
21185,54
16761,54
1752,54
28164,54
32230,54
28729,54
10032,54
20703,54
26920,54
1227,54
25972,54
606,54
31869,54
29746,54
11196,54
23807,54
6229,54
26536,54
30768,54
23134,54
20608,54
8251,54
9250,54
33894,54
17871,54
31280,54
22042,54
32835,54
8157,54
23479,54
348,54
26735,54
31278,54
25034,54
34404,54
2531,54
5506,54
10465,54
31763,54
2292,54
29817,54
33735,54
12910,54
9855,54
22817,54
7195,54
22647,54
20421,54
34382,54
1453,54
32337,54
5039,54
18766,54
11018,54
8250,54
20909,54
5065,54
13737,54
20896,54
28580,54
6913,54
4355,54
27815,54
27017,54
14679,54
3326,54
28046,54
25586,54
10066,54
9697,54
17109,54
28136,54
1635,54
20942,54
7014,54
8342,54
18701,53
6940,53
32225,53
24828,53
3190,53
23573,53
31416,53
25676,53
22343,53
26930,53
19341,53
27308,53
8414,53
4880,53
30286,53
25315,53
17641,53
15850,53
9940,53
4061,53
12860,53
238,53
18243,53
22027,53
24552,53
33386,53
28324,53
27197,53
69,53
30204,53
23333,53
33133,53
22815,53
29540,53
20116,53
23468,53
6657,53
19805,53
29143,53
15470,53
12417,53
31475,53
11305,53
3325,53
26484,53
2253,53
30735,53
30633,53
4078,53
13143,53
22335,53
22773,53
31431,53
8302,53
16117,53
32683,53
14047,53
16654,53
16306,53
29625,53
4062,53
21862,53
13833,53
12679,53
20888,53
15675,53
29669,53
12403,53
10903,53
14388,53
33967,53
25236,53
11,53
32021,53
11902,53
2154,53
11688,53
26326,53
14015,53
13692,53
22749,53
13190,53
17515,53
33413,53
4821,53
14688,53
14361,53
7971,53
24736,53
14698,53
19519,53
3080,53
13028,53
33491,53
3181,53
5486,53
3336,53
15746,53
10012,53
801,53
33101,53
27530,53
31191,52
24755,52
8607,52
22846,52
11633,52
23446,52
13562,52
29262,52
2869,52
26055,52
27524,52
25664,52
776,52
3096,52
30469,52
16470,52
17510,52
4825,52
28859,52
16589,52
6966,52
21918,52
10620,52
19530,52
12970,52
14955,52
20599,52
30072,52
32004,52
12337,52
8766,52
17212,52
14715,52
7625,52
11972,52
8494,52
25011,52
16415,52
21317,52
21197,52
16424,52
24008,52
12421,52
19395,52
10568,52
24667,52
7359,52
18446,52
32532,52
3931,52
28182,52
7554,52
434,52
23378,52
22055,52
17979,52
16102,52
31764,52
21031,52
33965,52
31999,52
8112,52
27625,52
12599,52
17322,52
13549,52
31513,52
151,52
26451,52
9446,52
25769,52
6216,52
30313,52
33408,52
6829,52
14546,52
33476,52
19728,52
18009,52
28800,52
32963,52
12155,52
4960,52
4569,52
11674,52
32637,52
30740,52
27723,52
30138,52
10370,52
18109,52
20660,52
9731,52
23102,52
24408,52
18628,52
9859,52
11062,52
34182,52
20740,51
19123,51
29360,51
9012,51
10994,51
5312,51
9377,51
23604,51
22462,51
11961,51
23009,51
22697,51
19042,51
2952,51
22555,51
7872,51
23203,51
9431,51
24213,51
13510,51
33180,51
10322,51
26561,51
10082,51
7543,51
11710,51
1205,51
10310,51
34594,51
2089,51
6605,51
27682,51
4067,51
25347,51
33683,51
5023,51
23276,51
18470,51
12301,51
21823,51
210,51
19686,51
15382,51
31273,51
18209,51
14025,51
2035,51
28538,51
19394,51
30401,51
26102,51
3093,51
26201,51
19210,51
15108,51
25588,51
6581,51
26408,51
3889,51
20638,51
25100,51
12191,51
2178,51
20809,51
2535,51
9261,51
10856,51
1488,51
6534,51
31857,51
17908,51
32181,51
25184,51
15219,51
21575,51
11687,51
4908,51
458,51
20290,51
20549,51
708,51
22923,51
1101,51
29489,51
13934,50
11193,50
20792,50
20414,50
15658,50
33283,50
7400,50
26148,50
1780,50
4425,50
24903,50
27558,50
14344,50
1627,50
25348,50
18241,50
29602,50
20060,50
31837,50
27864,50
6436,50
10463,50
3649,50
22045,50
5758,50
19585,50
9884,50
21622,50
13578,50
17741,50
15682,50
26614,50
24688,50
26101,50
6874,50
8043,50
1681,50
14598,50
761,50
34488,50
20715,50
8533,50
8421,50
34230,50
16355,50
15826,50
767,50
5267,50
7253,50
12797,50
17386,50
1173,50
18979,50
15202,50
6569,50
30292,50
7866,50
13059,50
5862,50
27318,50
30123,50
14163,50
28220,50
15692,50
4680,50
3993,50
23413,50
8642,50
142,50
24696,50
28547,50
26391,50
31919,50
4239,50
6005,50
26319,50
34045,50
21734,50
14370,50
11334,50
34513,50
16191,50
33154,50
33844,50
29200,50
20267,50
18632,50
24433,50
19391,50
9668,50
25897,50
14173,50
6765,50
11491,50
11039,50
15922,50
33750,50
5836,50
7716,50
4882,50
835,50
27730,50
26289,50
13589,50
20046,50
33282,50
6643,50
19582,50
11344,50
15958,50
11066,50
2612,50
25471,50
17695,50
11067,50
13394,50
5239,50
3140,50
28012,50
21029,49
18391,49
24913,49
21540,49
4446,49
2357,49
10980,49
29704,49
10643,49
4302,49
1327,49
157,49
18332,49
20629,49
28536,49
3259,49
3571,49
16461,49
22908,49
17818,49
2936,49
29557,49
7847,49
18137,49
11478,49
10396,49
7528,49
30938,49
3798,49
16899,49
20963,49
13367,49
26090,49
1172,49
21306,49
21877,49
18413,49
27236,49
1892,49
34394,49
26367,49
34555,49
11958,49
19785,49
25716,49
8143,49
34412,49
9657,49
29957,49
15956,49
25073,49
30396,49
5450,49
1487,49
9145,49
31856,49
18703,49
10499,49
25715,49
22631,49
18872,49
25010,49
28952,49
8474,49
31182,49
10409,49
15655,49
21305,49
34259,49
14143,49
33066,49
22991,49
27771,49
28105,49
10167,49
23227,49
21428,49
12734,49
7231,49
20254,49
19574,49
9662,49
7292,49
17361,49
6795,49
26142,49
27167,49
29948,49
24740,49
34538,49
28073,49
19361,49
22362,49
22513,49
7413,49
25435,49
25000,49
5885,49
20774,49
4560,49
31503,49
8453,49
16988,49
27381,49
24605,49
22049,49
12601,48
24170,48
24618,48
26028,48
21878,48
27758,48
19369,48
11841,48
24473,48
25461,48
14933,48
30125,48
30596,48
13856,48
12366,48
10274,48
7491,48
844,48
872,48
6059,48
3160,48
31828,48
8266,48
10080,48
9056,48
17505,48
3938,48
16740,48
4700,48
8300,48
26027,48
11179,48
32858,48
912,48
10319,48
29539,48
19879,48
21938,48
15210,48
4934,48
16232,48
4662,48
23385,48
23099,48
25134,48
3866,48
23034,48
9704,48
1699,48
1199,48
25250,48
18668,48
3267,48
3346,48
31241,48
9495,48
16850,48
22691,48
8406,48
1187,48
20405,48
28142,48
24253,48
6083,48
21125,48
12754,48
26350,48
31723,48
26867,48
14276,48
10258,48
9953,48
33261,48
13822,48
17704,48
280,48
8493,48
29879,48
18649,48
33329,48
29179,48
23320,48
15027,48
19940,48
11231,48
26560,48
7904,48
19987,48
33949,48
19173,48
19091,48
22816,48
3076,48
3822,48
11242,48
12064,48
27904,48
25334,48
6685,48
18375,48
20229,48
26103,48
2226,48
22678,48
25567,48
19748,48
5390,48
22719,48
4227,48
7632,48
10776,48
33082,47
10406,47
13071,47
7662,47
15431,47
712,47
9023,47
2684,47
18723,47
7556,47
616,47
26482,47
17447,47
9606,47
13758,47
27306,47
24381,47
29492,47
26720,47
11008,47
27394,47
27663,47
21948,47
10393,47
1700,47
25,47
28235,47
33121,47
33092,47
34556,47
15134,47
19619,47
33670,47
9993,47
2252,47
1443,47
28229,47
8844,47
3724,47
19138,47
22973,47
27571,47
29832,47
21119,47
24687,47
29730,47
19258,47
34222,47
25534,47
7044,47
11138,47
29892,47
27798,47
6283,47
15767,47
21787,47
4368,47
5340,47
3795,47
28648,47
22137,47
30264,47
4172,47
13593,47
20701,47
31885,47
22094,47
31905,47
13154,47
5587,47
4507,47
9687,47
28509,47
10031,47
6004,47
16120,47
18503,47
7114,47
4768,47
26613,47
16777,47
4667,47
3992,47
1839,47
29915,47
32653,47
26420,47
33631,47
21834,47
32318,47
26611,47
12504,47
30211,47
28910,47
949,47
21980,47
20668,47
13806,47
27426,47
26489,47
5530,47
27964,47
22363,47
33356,47
22729,47
26727,47
2707,47
9218,47
28378,47
13671,47
27700,47
22,47
34494,47
31289,47
4609,47
30060,47
10197,47
12818,47
34190,47
29404,47
27545,47
2194,47
3340,46
23572,46
17065,46
29727,46
10033,46
8824,46
1317,46
16163,46
3613,46
12717,46
14890,46
9257,46
20850,46
27684,46
15402,46
25353,46
91,46
30343,46
3187,46
29532,46
27019,46
21623,46
8356,46
11550,46
24492,46
13379,46
20723,46
3584,46
25225,46
18932,46
30859,46
25403,46
27610,46
24823,46
19451,46
7264,46
25351,46
19983,46
4535,46
2389,46
6315,46
8515,46
34388,46
20433,46
34240,46
10562,46
8529,46
9343,46
33574,46
20616,46
30855,46
28993,46
11370,46
31282,46
33020,46
3043,46
20340,46
11588,46
11236,46
25157,46
9167,46
21740,46
11479,46
29674,46
33821,46
34328,46
27617,46
1767,46
27232,46
17128,46
4281,46
15674,46
4966,46
13176,46
24810,46
13704,46
29931,46
7068,46
10814,46
31154,46
16996,46
30781,46
1103,46
13158,46
27356,46
26844,46
20646,46
17456,46
23618,46
26626,46
18357,46
12944,46
18866,46
6445,46
19015,46
30105,46
34144,46
17,46
6958,46
15595,46
27230,46
15341,46
21603,46
28202,46
26278,46
17747,46
32540,46
13297,46
19415,46
271,46
3419,46
17179,46
18221,46
1855,46
28467,46
8395,46
31174,46
26915,45
33183,45
1354,45
3976,45
26911,45
7986,45
33912,45
541,45
19634,45
13540,45
1623,45
14506,45
26215,45
30922,45
24948,45
5917,45
20712,45
23401,45
23768,45
11002,45
10760,45
16563,45
24812,45
2687,45
29388,45
28518,45
34352,45
19496,45
13199,45
30940,45
16325,45
10580,45
16924,45
15527,45
23952,45
15519,45
11729,45
18198,45
31318,45
23919,45
9766,45
251,45
34473,45
10030,45
32892,45
4748,45
28626,45
21165,45
22111,45
